URL,Journal_Title,Standardized_Title,month_year,Abstract,Keywords,Author_Name,Standardized_Author,Author_University,Standardized_University,Author_State,Author_Country
https://www.sciencedirect.com/science/article/pii/S0306437917304301,Information Systems,Rule-based spreadsheet data transformation from arbitrary to relational tables,,,[],Alexey O. Shigarov,Alexey O. Shigarov,Matrosov Institute for System Dynamics and Control Theory of SB RAS,Matrosov Institute for System Dynamics and Control Theory of SB RAS,,Russia
https://www.sciencedirect.com/science/article/pii/S0306437917304301,Information Systems,Rule-based spreadsheet data transformation from arbitrary to relational tables,,,[],Andrey A. Mikhailov,Andrey A. Mikhailov,Matrosov Institute for System Dynamics and Control Theory of SB RAS,Matrosov Institute for System Dynamics and Control Theory of SB RAS,,Russia
https://www.sciencedirect.com/science/article/pii/S0306437917300066,Information Systems,What surprises does your past have for you?,,,[],Fernando Mourão,Fernando Mourão,,,,Brazil
https://www.sciencedirect.com/science/article/pii/S0306437917300066,Information Systems,What surprises does your past have for you?,,,[],Leonardo Rocha,Leonardo Rocha,,,,Brazil
https://www.sciencedirect.com/science/article/pii/S0306437917300066,Information Systems,What surprises does your past have for you?,,,[],Camila Araújo,Camila Araújo,,,,Brazil
https://www.sciencedirect.com/science/article/pii/S0306437917300066,Information Systems,What surprises does your past have for you?,,,[],Wagner Meira Jr.,Wagner Meira Jr.,,,,Brazil
https://www.sciencedirect.com/science/article/pii/S0306437917300066,Information Systems,What surprises does your past have for you?,,,[],Joseph Konstan,Joseph Konstan,University of Minnesota Computer Science and Engineering Minneapolis,University of Minnesota Computer Science and Engineering Minneapolis,,USA
https://www.sciencedirect.com/science/article/pii/S0306437917304611,Information Systems,Mobile recommendations based on interest prediction from consumer's installed apps–insights from a large-scale field study,,,[],Remo Manuel Frey,Remo Manuel Frey,,,,Switzerland
https://www.sciencedirect.com/science/article/pii/S0306437917304611,Information Systems,Mobile recommendations based on interest prediction from consumer's installed apps–insights from a large-scale field study,,,[],Runhua Xu,Runhua Xu,,,,Switzerland
https://www.sciencedirect.com/science/article/pii/S0306437917304611,Information Systems,Mobile recommendations based on interest prediction from consumer's installed apps–insights from a large-scale field study,,,[],Christian Ammendola,Christian Ammendola,,,,Switzerland
https://www.sciencedirect.com/science/article/pii/S0306437917304611,Information Systems,Mobile recommendations based on interest prediction from consumer's installed apps–insights from a large-scale field study,,,[],Omar Moling,Omar Moling,,,,Switzerland
https://www.sciencedirect.com/science/article/pii/S0306437917304611,Information Systems,Mobile recommendations based on interest prediction from consumer's installed apps–insights from a large-scale field study,,,[],Giuseppe Giglio,Giuseppe Giglio,,,,Switzerland
https://www.sciencedirect.com/science/article/pii/S0306437917304611,Information Systems,Mobile recommendations based on interest prediction from consumer's installed apps–insights from a large-scale field study,,,[],Alexander Ilic,Alexander Ilic,,,,Switzerland
https://www.sciencedirect.com/science/article/pii/S0306437916301764,Information Systems,Efficiently answer top-k queries on typed intervals,,,[],Jianqiu Xu,Jianqiu Xu,College of Computer Science and Technology,College of Computer Science and Technology,,China
https://www.sciencedirect.com/science/article/pii/S0306437916301764,Information Systems,Efficiently answer top-k queries on typed intervals,,,[],Hua Lu,Hua Lu,Aalborg University,Aalborg University,,Denmark
https://www.sciencedirect.com/science/article/pii/S0306437917305562,Information Systems,Energy-efficient air-indices for shortest path and distance queries on road networks☆,,,[],Chung Keung Poon,Chung Keung Poon,School of Computing and Information Sciences,School of Computing and Information Sciences,,Hong Kong
https://www.sciencedirect.com/science/article/pii/S0306437917305562,Information Systems,Energy-efficient air-indices for shortest path and distance queries on road networks☆,,,[],Chun Jiang Zhu,Chun Jiang Zhu,City University of Hong Kong,City University of Hong Kong,,Hong Kong
https://www.sciencedirect.com/science/article/pii/S0306437917305562,Information Systems,Energy-efficient air-indices for shortest path and distance queries on road networks☆,,,[],Kam-Yiu Lam,Kam-Yiu Lam,City University of Hong Kong,City University of Hong Kong,,Hong Kong
https://www.sciencedirect.com/science/article/pii/S030643791630504X,Information Systems,Privacy preserving record linkage in the presence of missing values,,,[],Yuan Chi,Yuan Chi,School of Electronics,School of Electronics,,United Kingdom
https://www.sciencedirect.com/science/article/pii/S030643791630504X,Information Systems,Privacy preserving record linkage in the presence of missing values,,,[],Jun Hong,Jun Hong,University of the West of England,University of the West of England,,United Kingdom
https://www.sciencedirect.com/science/article/pii/S030643791630504X,Information Systems,Privacy preserving record linkage in the presence of missing values,,,[],Anna Jurek,Anna Jurek,School of Electronics,School of Electronics,,United Kingdom
https://www.sciencedirect.com/science/article/pii/S030643791630504X,Information Systems,Privacy preserving record linkage in the presence of missing values,,,[],Weiru Liu,Weiru Liu,Merchant Venturers School of Engineering,Merchant Venturers School of Engineering,,United Kingdom
https://www.sciencedirect.com/science/article/pii/S030643791630504X,Information Systems,Privacy preserving record linkage in the presence of missing values,,,[],Dermot O’Reilly,Dermot O’Reilly,Queen’s University Belfast,Queen’s University Belfast,,United Kingdom
https://www.sciencedirect.com/science/article/pii/S0306437916304653,Information Systems,Merging event logs: Combining granularity levels for process flow analysis,,,[],Lihi Raichelson,Lihi Raichelson,University of Haifa,University of Haifa,,Israel
https://www.sciencedirect.com/science/article/pii/S0306437916304653,Information Systems,Merging event logs: Combining granularity levels for process flow analysis,,,[],Pnina Soffer,Pnina Soffer,University of Haifa,University of Haifa,,Israel
https://www.sciencedirect.com/science/article/pii/S0306437916304653,Information Systems,Merging event logs: Combining granularity levels for process flow analysis,,,[],,,,,,
https://www.sciencedirect.com/science/article/pii/S0306437916304999,Information Systems,An assessment of open relation extraction systems for the semantic web,,,[],Amal Zouaq,Amal Zouaq,University of Ottawa,University of Ottawa,,Canada
https://www.sciencedirect.com/science/article/pii/S0306437916304999,Information Systems,An assessment of open relation extraction systems for the semantic web,,,[],Michel Gagnon,Michel Gagnon,,,,Canada
https://www.sciencedirect.com/science/article/pii/S0306437916304999,Information Systems,An assessment of open relation extraction systems for the semantic web,,,[],Ludovic Jean-Louis,Ludovic Jean-Louis,,,,Canada
https://www.sciencedirect.com/science/article/pii/S0306437917302697,Information Systems,Formulating and managing viable SLAs in cloud computing from a small to medium service provider's viewpoint: A state-of-the-art review,,,[],Walayat Hussain,Walayat Hussain,School of Systems,School of Systems,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437917302697,Information Systems,Formulating and managing viable SLAs in cloud computing from a small to medium service provider's viewpoint: A state-of-the-art review,,,[],Omar K. Hussain,Omar K. Hussain,School of Business,School of Business,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437917305124,Information Systems,Editorial Board,,,[],,,,,,
https://www.sciencedirect.com/science/article/pii/S0306437917305100,Information Systems,Editorial Advances in Databases and Information Systems,,,[],Ladjel Bellatreche,Ladjel Bellatreche,LIAS/ISAE-ENSMA – Poitiers University,LIAS/ISAE-ENSMA – Poitiers University,,France
https://www.sciencedirect.com/science/article/pii/S0306437917305100,Information Systems,Editorial Advances in Databases and Information Systems,,,[],Patrick Valduriez,Patrick Valduriez,,,,France
https://www.sciencedirect.com/science/article/pii/S0306437917305100,Information Systems,Editorial Advances in Databases and Information Systems,,,[],Tadeuz Morzy,Tadeuz Morzy,Institute of Computing Science,Institute of Computing Science,,Poland
https://www.sciencedirect.com/science/article/pii/S0306437916300990,Information Systems,A scalable dynamic programming scheme for the computation of optimal k-segments for ordered data,,,[],Giovanni Mahlknecht,Giovanni Mahlknecht,Faculty of Computer Science,Faculty of Computer Science,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437916300990,Information Systems,A scalable dynamic programming scheme for the computation of optimal k-segments for ordered data,,,[],Anton Dignös,Anton Dignös,Faculty of Computer Science,Faculty of Computer Science,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437916300990,Information Systems,A scalable dynamic programming scheme for the computation of optimal k-segments for ordered data,,,[],Johann Gamper,Johann Gamper,Faculty of Computer Science,Faculty of Computer Science,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437916303374,Information Systems,Efficient processing of shortest path queries in evolving graph sequences,,,[],Chenghui Ren,Chenghui Ren,The University of Hong Kong,The University of Hong Kong,,Hong Kong
https://www.sciencedirect.com/science/article/pii/S0306437916303374,Information Systems,Efficient processing of shortest path queries in evolving graph sequences,,,[],Eric Lo,Eric Lo,The Chinese University of Hong Kong,The Chinese University of Hong Kong,,Hong Kong
https://www.sciencedirect.com/science/article/pii/S0306437916303374,Information Systems,Efficient processing of shortest path queries in evolving graph sequences,,,[],Ben Kao,Ben Kao,The University of Hong Kong,The University of Hong Kong,,Hong Kong
https://www.sciencedirect.com/science/article/pii/S0306437916303374,Information Systems,Efficient processing of shortest path queries in evolving graph sequences,,,[],Xinjie Zhu,Xinjie Zhu,The University of Hong Kong,The University of Hong Kong,,Hong Kong
https://www.sciencedirect.com/science/article/pii/S0306437916303374,Information Systems,Efficient processing of shortest path queries in evolving graph sequences,,,[],Reynold Cheng,Reynold Cheng,The University of Hong Kong,The University of Hong Kong,,Hong Kong
https://www.sciencedirect.com/science/article/pii/S0306437916303374,Information Systems,Efficient processing of shortest path queries in evolving graph sequences,,,[],,,,,,
https://www.sciencedirect.com/science/article/pii/S030643791630045X,Information Systems,Inference control of open relational queries under closed-world semantics based on theorem proving☆,,,[],Joachim Biskup,Joachim Biskup,,,,Germany
https://www.sciencedirect.com/science/article/pii/S030643791630045X,Information Systems,Inference control of open relational queries under closed-world semantics based on theorem proving☆,,,[],Martin Bring,Martin Bring,,,,Germany
https://www.sciencedirect.com/science/article/pii/S030643791630045X,Information Systems,Inference control of open relational queries under closed-world semantics based on theorem proving☆,,,[],Michael Bulinski,Michael Bulinski,,,,Germany
https://www.sciencedirect.com/science/article/pii/S0306437916300436,Information Systems,Distributed snapshot maintenance in wide-column NoSQL databases using partitioned incremental ETL pipelines,,,[],Weiping Qu,Weiping Qu,University of Kaiserslautern,University of Kaiserslautern,,Germany
https://www.sciencedirect.com/science/article/pii/S0306437916300436,Information Systems,Distributed snapshot maintenance in wide-column NoSQL databases using partitioned incremental ETL pipelines,,,[],Stefan Dessloch,Stefan Dessloch,University of Kaiserslautern,University of Kaiserslautern,,Germany
https://www.sciencedirect.com/science/article/pii/S030643791730409X,Information Systems,Editorial Board,,,[],,,,,,
https://www.sciencedirect.com/science/article/pii/S0306437917301631,Information Systems,Extending the framework for mobile health information systems Research: A content analysis,,,[],Shah Jahan Miah,Shah Jahan Miah,College of Business,College of Business,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437917301631,Information Systems,Extending the framework for mobile health information systems Research: A content analysis,,,[],Najmul Hasan,Najmul Hasan,,,,Bangladesh
https://www.sciencedirect.com/science/article/pii/S0306437916305014,Information Systems,HarVis: An integrated social media content analysis framework for YouTube platform,,,[],Uzair Ahmad,Uzair Ahmad,Ryerson University,Ryerson University,,Canada
https://www.sciencedirect.com/science/article/pii/S0306437916305014,Information Systems,HarVis: An integrated social media content analysis framework for YouTube platform,,,[],Anam Zahid,Anam Zahid,National Textile University,National Textile University,,Pakistan
https://www.sciencedirect.com/science/article/pii/S0306437916305014,Information Systems,HarVis: An integrated social media content analysis framework for YouTube platform,,,[],Muhammad Shoaib,Muhammad Shoaib,College of Computer and Information Sciences,College of Computer and Information Sciences,,Saudi Arabia
https://www.sciencedirect.com/science/article/pii/S0306437916305014,Information Systems,HarVis: An integrated social media content analysis framework for YouTube platform,,,[],Atif AlAmri,Atif Alamri,College of Computer and Information Sciences,College of Computer and Information Sciences,,Saudi Arabia
https://www.sciencedirect.com/science/article/pii/S0306437917301801,Information Systems,A Two-Stage Machine learning approach for temporally-robust text classification,,,[],Thiago Salles,Thiago Salles,,,,Brazil
https://www.sciencedirect.com/science/article/pii/S0306437917301801,Information Systems,A Two-Stage Machine learning approach for temporally-robust text classification,,,[],Leonardo Rocha,Leonardo Rocha,,,,Brazil
https://www.sciencedirect.com/science/article/pii/S0306437917301801,Information Systems,A Two-Stage Machine learning approach for temporally-robust text classification,,,[],Fernando Mourão,Fernando Mourão,,,,Brazil
https://www.sciencedirect.com/science/article/pii/S0306437917301801,Information Systems,A Two-Stage Machine learning approach for temporally-robust text classification,,,[],Marcos Gonçalves,Marcos Gonçalves,,,,Brazil
https://www.sciencedirect.com/science/article/pii/S0306437917301801,Information Systems,A Two-Stage Machine learning approach for temporally-robust text classification,,,[],Felipe Viegas,Felipe Viegas,,,,Brazil
https://www.sciencedirect.com/science/article/pii/S0306437917301801,Information Systems,A Two-Stage Machine learning approach for temporally-robust text classification,,,[],Wagner Meira Jr.,Wagner Meira Jr.,,,,Brazil
https://www.sciencedirect.com/science/article/pii/S0306437917301473,Information Systems,A decision support framework for identifying novel ideas in new product development from cross-domain analysis☆,,,[],Monireh Alsadat Mirtalaie,Monireh Alsadat Mirtalaie,School of Business,School of Business,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437916304860,Information Systems,Discovering public sentiment in social media for predicting stock movement of publicly listed companies,,,[],Bing Li,Bing Li,The Hong Kong Polytechnic University,The Hong Kong Polytechnic University,,Hong Kong
https://www.sciencedirect.com/science/article/pii/S0306437916304860,Information Systems,Discovering public sentiment in social media for predicting stock movement of publicly listed companies,,,[],Sun Ruifeng,Sun Ruifeng,The Hong Kong Polytechnic University,The Hong Kong Polytechnic University,,Hong Kong
https://www.sciencedirect.com/science/article/pii/S0306437916303398,Information Systems,Uniform data access platform for SQL and NoSQL database systems,,,[],Ágnes Vathy-Fogarassy,Ágnes Vathy-Fogarassy,University of Pannonia,University of Pannonia,,H-8201 Hungary
https://www.sciencedirect.com/science/article/pii/S0306437916303398,Information Systems,Uniform data access platform for SQL and NoSQL database systems,,,[],Tamás Hugyák,Tamás Hugyák,University of Pannonia,University of Pannonia,,H-8201 Hungary
https://www.sciencedirect.com/science/article/pii/S030643791630535X,Information Systems,Compressed representation of dynamic binary relations with applications☆,,,[],Nieves R. Brisaboa,Nieves R. Brisaboa,University of A Coruña,University of A Coruña,,Spain
https://www.sciencedirect.com/science/article/pii/S030643791630535X,Information Systems,Compressed representation of dynamic binary relations with applications☆,,,[],Ana Cerdeira-Pena,Ana Cerdeira-Pena,University of A Coruña,University of A Coruña,,Spain
https://www.sciencedirect.com/science/article/pii/S030643791630535X,Information Systems,Compressed representation of dynamic binary relations with applications☆,,,[],Guillermo de Bernardo,Guillermo De Bernardo,University of A Coruña,University of A Coruña,,Spain
https://www.sciencedirect.com/science/article/pii/S030643791630535X,Information Systems,Compressed representation of dynamic binary relations with applications☆,,,[],Gonzalo Navarro,Gonzalo Navarro,University of Chile,University of Chile,,Chile
https://www.sciencedirect.com/science/article/pii/S0306437916304495,Information Systems,Dispersed decision-making system with fusion methods from the rank level and the measurement level – A comparative study,,,[],Małgorzata Przybyła-Kasperek,Małgorzata Przybyła-Kasperek,University of Silesia,University of Silesia,,Poland
https://www.sciencedirect.com/science/article/pii/S0306437916304495,Information Systems,Dispersed decision-making system with fusion methods from the rank level and the measurement level – A comparative study,,,[],,,,,,
https://www.sciencedirect.com/science/article/pii/S0306437916304033,Information Systems,MR-SimLab: Scalable subgraph selection with label similarity for big data,,,[],Wajdi Dhifli,Wajdi Dhifli,Institute of Systems and Synthetic Biology,Institute of Systems and Synthetic Biology,,France
https://www.sciencedirect.com/science/article/pii/S0306437916304033,Information Systems,MR-SimLab: Scalable subgraph selection with label similarity for big data,,,[],Sabeur Aridhi,Sabeur Aridhi,University of Lorraine,University of Lorraine,,France
https://www.sciencedirect.com/science/article/pii/S0306437916304033,Information Systems,MR-SimLab: Scalable subgraph selection with label similarity for big data,,,[],Engelbert Mephu Nguifo,Engelbert Mephu Nguifo,University Clermont Auvergne,University of Clermont Auvergne,,France
https://www.sciencedirect.com/science/article/pii/S0306437917302818,Information Systems,To use or not to use: Modelling end user grumbling as user resistance in pre-implementation stage of enterprise resource planning system,,,[],Imran Mahmud,Imran Mahmud,Daffodil International University,Daffodil International University,,Bangladesh
https://www.sciencedirect.com/science/article/pii/S0306437917302818,Information Systems,To use or not to use: Modelling end user grumbling as user resistance in pre-implementation stage of enterprise resource planning system,,,[],T. Ramayah,T. Ramayah,School of Management,School of Management,,Malaysia
https://www.sciencedirect.com/science/article/pii/S0306437917302818,Information Systems,To use or not to use: Modelling end user grumbling as user resistance in pre-implementation stage of enterprise resource planning system,,,[],Sherah Kurnia,Sherah Kurnia,Melbourne School of Engineering,Melbourne School of Engineering,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437916306573,Information Systems,Shrink: Distance preserving graph compression,,,[],Amin Sadri,Amin Sadri,School of Sience,School of Sience,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437916306573,Information Systems,Shrink: Distance preserving graph compression,,,[],Flora D. Salim,Flora D. Salim,School of Sience,School of Sience,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437916306573,Information Systems,Shrink: Distance preserving graph compression,,,[],Yongli Ren,Yongli Ren,School of Sience,School of Sience,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437916306573,Information Systems,Shrink: Distance preserving graph compression,,,[],Masoomeh Zameni,Masoomeh Zameni,School of Computing and Information Systems,School of Computing and Information Systems,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437916306573,Information Systems,Shrink: Distance preserving graph compression,,,[],Jeffrey Chan,Jeffrey Chan,School of Sience,School of Sience,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437916306573,Information Systems,Shrink: Distance preserving graph compression,,,[],,,,,,
https://www.sciencedirect.com/science/article/pii/S0306437917304076,Information Systems,Editorial to a Special Section on Information Fusion in Internet of Things,,,[],Ejaz Ahmed,Ejaz Ahmed,Centre for Mobile Cloud Computing Research (C4MCCR) University of Malaya,Centre for Mobile Cloud Computing Research (C4MCCR) University of Malaya,,Malaysia
https://www.sciencedirect.com/science/article/pii/S0306437917304076,Information Systems,Editorial to a Special Section on Information Fusion in Internet of Things,,,[],Mubashir Husain Rehmani,Mubashir Husain Rehmani,COMSATS Institute of Information Technology,COMSATS Institute of Information Technology,,Pakistan
https://www.sciencedirect.com/science/article/pii/S0306437917304076,Information Systems,Editorial to a Special Section on Information Fusion in Internet of Things,,,[],Philippe Bonnet,Philippe Bonnet,IT University of Copenhagen,IT University of Copenhagen,,Denmark
https://www.sciencedirect.com/science/article/pii/S0306437916302113,Information Systems,Semantic interoperability with heterogeneous information systems on the internet through automatic tabular document exchange,,,[],Shuo Yang,Shuo Yang,Faculty of Science and Technology,Faculty of Science and Technology,,China
https://www.sciencedirect.com/science/article/pii/S0306437916302113,Information Systems,Semantic interoperability with heterogeneous information systems on the internet through automatic tabular document exchange,,,[],Ran Wei,Ran Wei,Rutgers University,Rutgers University,,USA
https://www.sciencedirect.com/science/article/pii/S0306437917302843,Information Systems,Editorial Board,,,[],,,,,,
https://www.sciencedirect.com/science/article/pii/S0306437917301850,Information Systems,Editorial Special issue on DOLAP 2015: Evolving data warehousing and OLAP cubes to big data analytics,,,[],Carlos Ordonez,Carlos Ordonez,University of Houston,University of Houston,,United States
https://www.sciencedirect.com/science/article/pii/S0306437917301850,Information Systems,Editorial Special issue on DOLAP 2015: Evolving data warehousing and OLAP cubes to big data analytics,,,[],Carlos Garcia-Alvarado,Carlos Garcia-Alvarado,University of Houston,University of Houston,,United States
https://www.sciencedirect.com/science/article/pii/S0306437916302022,Information Systems,Category- and selection-enabled nearest neighbor joins,,,[],Francesco Cafagna,Francesco Cafagna,University of Zürich,University of Zürich,,Switzerland
https://www.sciencedirect.com/science/article/pii/S0306437916302022,Information Systems,Category- and selection-enabled nearest neighbor joins,,,[],Michael H. Böhlen,Michael H. Böhlen,University of Zürich,University of Zürich,,Switzerland
https://www.sciencedirect.com/science/article/pii/S0306437916302022,Information Systems,Category- and selection-enabled nearest neighbor joins,,,[],Annelies Bracher,Annelies Bracher,,,,Switzerland
https://www.sciencedirect.com/science/article/pii/S0306437916302101,Information Systems,SETL: A programmable semantic extract-transform-load framework for semantic data warehouses,,,[],Rudra Pratap Deb Nath,Rudra Pratap Deb Nath,Aalborg University,Aalborg University,,Denmark
https://www.sciencedirect.com/science/article/pii/S0306437916302101,Information Systems,SETL: A programmable semantic extract-transform-load framework for semantic data warehouses,,,[],Katja Hose,Katja Hose,Aalborg University,Aalborg University,,Denmark
https://www.sciencedirect.com/science/article/pii/S0306437916305129,Information Systems,Eco-Physic: Eco-Physical design initiative for very large databases☆,,,[],Amine Roukh,Amine Roukh,University of Mostaganem,University of Mostaganem,,Algeria
https://www.sciencedirect.com/science/article/pii/S0306437916305129,Information Systems,Eco-Physic: Eco-Physical design initiative for very large databases☆,,,[],Ladjel Bellatreche,Ladjel Bellatreche,University of Poitiers,University of Poitiers,,France
https://www.sciencedirect.com/science/article/pii/S0306437916305129,Information Systems,Eco-Physic: Eco-Physical design initiative for very large databases☆,,,[],Selma Bouarar,Selma Bouarar,University of Poitiers,University of Poitiers,,France
https://www.sciencedirect.com/science/article/pii/S0306437916305129,Information Systems,Eco-Physic: Eco-Physical design initiative for very large databases☆,,,[],Ahcene Boukorca,Ahcene Boukorca,University of Poitiers,University of Poitiers,,France
https://www.sciencedirect.com/science/article/pii/S0306437917302491,Information Systems,Editorial Board,,,[],,,,,,
https://www.sciencedirect.com/science/article/pii/S0306437916302344,Information Systems,A shape-based adaptive segmentation of time-series using particle swarm optimization,,,[],Hossein Kamalzadeh,Hossein Kamalzadeh,Amirkabir University of Technology,Amirkabir University of Technology,,Iran
https://www.sciencedirect.com/science/article/pii/S0306437916302344,Information Systems,A shape-based adaptive segmentation of time-series using particle swarm optimization,,,[],Abbas Ahmadi,Abbas Ahmadi,Amirkabir University of Technology,Amirkabir University of Technology,,Iran
https://www.sciencedirect.com/science/article/pii/S0306437916302344,Information Systems,A shape-based adaptive segmentation of time-series using particle swarm optimization,,,[],Saeid Mansour,Saeid Mansour,Amirkabir University of Technology,Amirkabir University of Technology,,Iran
https://www.sciencedirect.com/science/article/pii/S030643791730042X,Information Systems,Answering top-K query combined keywords and structural queries on RDF graphs,,,[],Peng Peng,Peng Peng,Hunan University,Hunan University,,China
https://www.sciencedirect.com/science/article/pii/S030643791730042X,Information Systems,Answering top-K query combined keywords and structural queries on RDF graphs,,,[],Lei Zou,Lei Zou,Institute of Computer Science and Technology,Institute of Computer Science and Technology,,China
https://www.sciencedirect.com/science/article/pii/S030643791730042X,Information Systems,Answering top-K query combined keywords and structural queries on RDF graphs,,,[],Zheng Qin,Zheng Qin,Hunan University,Hunan University,,China
https://www.sciencedirect.com/science/article/pii/S0306437917301084,Information Systems,Patterns for emerging application integration scenarios: A survey,,,[],Daniel Ritter,Daniel Ritter,,,,Germany
https://www.sciencedirect.com/science/article/pii/S0306437917301084,Information Systems,Patterns for emerging application integration scenarios: A survey,,,[],Norman May,Norman May,,,,Germany
https://www.sciencedirect.com/science/article/pii/S0306437917301084,Information Systems,Patterns for emerging application integration scenarios: A survey,,,[],Stefanie Rinderle-Ma,Stefanie Rinderle-Ma,University of Vienna,University of Vienna,,Austria
https://www.sciencedirect.com/science/article/pii/S030643791630309X,Information Systems,Dynamic priority scheduling of periodic queries in on-demand data dissemination systems,,,[],Quan Zhou,Quan Zhou,School of Computer Science and Technology,School of Computer Science and Technology,,PR China
https://www.sciencedirect.com/science/article/pii/S030643791630309X,Information Systems,Dynamic priority scheduling of periodic queries in on-demand data dissemination systems,,,[],Jianjun Li,Jianjun Li,School of Computer Science and Technology,School of Computer Science and Technology,,PR China
https://www.sciencedirect.com/science/article/pii/S030643791630309X,Information Systems,Dynamic priority scheduling of periodic queries in on-demand data dissemination systems,,,[],Cong Zhang,Cong Zhang,Wuhan Polytechnic University,Wuhan Polytechnic University,,PR China
https://www.sciencedirect.com/science/article/pii/S030643791630309X,Information Systems,Dynamic priority scheduling of periodic queries in on-demand data dissemination systems,,,[],Fumin Yang,Fumin Yang,School of Computer Science and Technology,School of Computer Science and Technology,,PR China
https://www.sciencedirect.com/science/article/pii/S0306437916301594,Information Systems,Product functional information based automatic patent classification: Method and experimental studies,,,[],Li Wen-qiang,Li Wen-Qiang,School of Manufacturing Science & Engineering,School of Manufacturing Science & Engineering,,China
https://www.sciencedirect.com/science/article/pii/S0306437916301594,Information Systems,Product functional information based automatic patent classification: Method and experimental studies,,,[],Li Yan,Li Yan,School of Manufacturing Science & Engineering,School of Manufacturing Science & Engineering,,China
https://www.sciencedirect.com/science/article/pii/S0306437916301594,Information Systems,Product functional information based automatic patent classification: Method and experimental studies,,,[],Chen Jian,Chen Jian,Faculty of Engineering and the Environment,Faculty of Engineering and the Environment,,UK
https://www.sciencedirect.com/science/article/pii/S0306437916301594,Information Systems,Product functional information based automatic patent classification: Method and experimental studies,,,[],Hou Chao-yi,Hou Chao-Yi,School of Manufacturing Science & Engineering,School of Manufacturing Science & Engineering,,China
https://www.sciencedirect.com/science/article/pii/S0306437916301399,Information Systems,ReX: Representative extrapolating relational databases,,,[],Teodora Sandra Buda,Teodora Sandra Buda,,,,Ireland
https://www.sciencedirect.com/science/article/pii/S0306437916301399,Information Systems,ReX: Representative extrapolating relational databases,,,[],Thomas Cerqueus,Thomas Cerqueus,,,,France
https://www.sciencedirect.com/science/article/pii/S0306437916301399,Information Systems,ReX: Representative extrapolating relational databases,,,[],Cristian Grava,Cristian Grava,University of Oradea,University of Oradea,,Romania
https://www.sciencedirect.com/science/article/pii/S0306437917301564,Information Systems,Challenges in migrating legacy software systems to the cloud — an empirical study,,,[],Mahdi Fahmideh Gholami,Mahdi Fahmideh Gholami,University of New South Wales,University of New South Wales,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437916303192,Information Systems,Linguistic summarization of event logs – A practical approach,,,[],Remco Dijkman,Remco Dijkman,School of Industrial Engineering,School of Industrial Engineering,,The Netherlands
https://www.sciencedirect.com/science/article/pii/S0306437916303192,Information Systems,Linguistic summarization of event logs – A practical approach,,,[],Anna Wilbik,Anna Wilbik,School of Industrial Engineering,School of Industrial Engineering,,The Netherlands
https://www.sciencedirect.com/science/article/pii/S0306437917302053,Information Systems,Editorial Board,,,[],,,,,,
https://www.sciencedirect.com/science/article/pii/S0306437917300029,Information Systems,Healthcare support for underserved communities using a mobile social media platform,,,[],Shah Jahan Miah,Shah Jahan Miah,College of Business,College of Business,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437917300029,Information Systems,Healthcare support for underserved communities using a mobile social media platform,,,[],Najmul Hasan,Najmul Hasan,,,,Bangladesh
https://www.sciencedirect.com/science/article/pii/S0306437917300029,Information Systems,Healthcare support for underserved communities using a mobile social media platform,,,[],Rashadul Hasan,Rashadul Hasan,,,,Bangladesh
https://www.sciencedirect.com/science/article/pii/S0306437915302246,Information Systems,Upscaledb: Efficient integer-key compression in a key-value store using SIMD instructions,,,[],Daniel Lemire,Daniel Lemire,TELUQ University of Quebec,TELUQ University of Quebec,,Canada
https://www.sciencedirect.com/science/article/pii/S0306437915302246,Information Systems,Upscaledb: Efficient integer-key compression in a key-value store using SIMD instructions,,,[],Christoph Rupp,Christoph Rupp,,,,Germany
https://www.sciencedirect.com/science/article/pii/S030643791730087X,Information Systems,Formal concept analysis for topic detection: A clustering quality experimental analysis,,,[],A. Castellanos,A. Castellanos,,,,Spain
https://www.sciencedirect.com/science/article/pii/S030643791730087X,Information Systems,Formal concept analysis for topic detection: A clustering quality experimental analysis,,,[],J. Cigarrán,J. Cigarrán,,,,Spain
https://www.sciencedirect.com/science/article/pii/S030643791730087X,Information Systems,Formal concept analysis for topic detection: A clustering quality experimental analysis,,,[],,,,,,
https://www.sciencedirect.com/science/article/pii/S0306437917300248,Information Systems,A systematic literature review on the architecture of business process management systems,,,[],Shaya Pourmirza,Shaya Pourmirza,Eindhoven University of Technology,Eindhoven University of Technology,,The Netherlands
